# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  189.6024      68.64062      71.60300      0.000000      31.42700      0.000000      0.000000      30.63500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.7093      68.65625      71.61800      0.000000      31.42700      0.000000      0.000000      30.65000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.8162      68.67188      71.63400      0.000000      31.44300      0.000000      0.000000      30.65000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.9157      68.70312      71.66500      0.000000      31.44300      0.000000      0.000000      30.66600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.0012      68.73438      71.69600      0.000000      31.45900      0.000000      0.000000      30.68100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.1081      68.75000      71.71200      0.000000      31.45900      0.000000      0.000000      30.69700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.2090      68.76562      71.72800      0.000000      31.47500      0.000000      0.000000      30.69700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.3159      68.79688      71.75900      0.000000      31.49100      0.000000      0.000000      30.71200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.4014      68.81250      71.79000      0.000000      31.49100      0.000000      0.000000      30.72800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.5030      68.84375      71.82100      0.000000      31.50600      0.000000      0.000000      30.74400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.6099      68.85938      71.83700      0.000000      31.50600      0.000000      0.000000      30.76000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.7168      68.89062      71.86800      0.000000      31.50600      0.000000      0.000000      30.79100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.8009      68.90625      71.88400      0.000000      31.50600      0.000000      0.000000      30.80700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  190.9078      68.92188      71.89900      0.000000      31.50600      0.000000      0.000000      30.82200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.0147      68.95312      71.93100      0.000000      31.53800      0.000000      0.000000      30.82200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.1002      68.96875      71.94600      0.000000      31.53800      0.000000      0.000000      30.83700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.2049      68.98438      71.96200      0.000000      31.55400      0.000000      0.000000      30.83700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.3142      69.00000      71.99300      0.000000      31.57000      0.000000      0.000000      30.85200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.4091      69.01562      72.00900      0.000000      31.58600      0.000000      0.000000      30.85200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.5095      69.04688      72.04000      0.000000      31.60200      0.000000      0.000000      30.86700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.6083      69.06250      72.05600      0.000000      31.60200      0.000000      0.000000      30.88300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.7145      69.07812      72.07100      0.000000      31.61700      0.000000      0.000000      30.88300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.8000      69.10938      72.10300      0.000000      31.61700      0.000000      0.000000      30.89900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  191.9069      69.12500      72.11800      0.000000      31.63200      0.000000      0.000000      30.89900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.0138      69.15625      72.14900      0.000000      31.66300      0.000000      0.000000      30.89900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.1207      69.17188      72.16500      0.000000      31.67900      0.000000      0.000000      30.89900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.2132      69.18750      72.18100      0.000000      31.67900      0.000000      0.000000      30.91500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.3201      69.20312      72.19600      0.000000      31.67900      0.000000      0.000000      30.93000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.4055      69.23438      72.22800      0.000000      31.69500      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.5124      69.25000      72.24300      0.000000      31.71000      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.6193      69.26562      72.25900      0.000000      31.72600      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.7048      69.28125      72.27400      0.000000      31.74100      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.8065      69.29688      72.29000      0.000000      31.75700      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  192.9134      69.32812      72.32100      0.000000      31.77300      0.000000      0.000000      30.94600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.0144      69.34375      72.33700      0.000000      31.77300      0.000000      0.000000      30.96200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.0999      69.35938      72.35300      0.000000      31.78900      0.000000      0.000000      30.96200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.2068      69.39062      72.38400      0.000000      31.78900      0.000000      0.000000      30.97800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.3137      69.40625      72.39900      0.000000      31.80400      0.000000      0.000000      30.97800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.4206      69.42188      72.41500      0.000000      31.82000      0.000000      0.000000      30.97800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  193.5061      69.45312      72.44600      0.000000      31.83500      0.000000      0.000000      30.99400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
